"quan_deyo","ICD9"
"Pulmonary","50161"
"Pulmonary","50162"
"Pulmonary","50163"
"Pulmonary","50164"
"Pulmonary","50165"
"Pulmonary","50166"
"Pulmonary","50167"
"Pulmonary","50168"
"Pulmonary","50169"
"Pulmonary","5017"
"Pulmonary","50170"
"Pulmonary","50171"
"Pulmonary","50172"
"Pulmonary","50173"
"Pulmonary","50174"
"Pulmonary","50175"
"Pulmonary","50176"
"Pulmonary","50177"
"Pulmonary","50178"
"Pulmonary","50179"
"Pulmonary","5018"
"Pulmonary","50180"
"Pulmonary","50181"
"Pulmonary","50182"
"Pulmonary","50183"
"Pulmonary","50184"
"Pulmonary","50185"
"Pulmonary","50186"
"Pulmonary","50187"
"Pulmonary","50188"
"Pulmonary","50189"
"Pulmonary","5019"
"Pulmonary","50190"
"Pulmonary","50191"
"Pulmonary","50192"
"Pulmonary","50193"
"Pulmonary","50194"
"Pulmonary","50195"
"Pulmonary","50196"
"Pulmonary","50197"
"Pulmonary","50198"
"Pulmonary","50199"
"Pulmonary","502"
"Pulmonary","5020"
"Pulmonary","50200"
"Pulmonary","50201"
"Pulmonary","50202"
"Pulmonary","50203"
"Pulmonary","50204"
"Pulmonary","50205"
"Pulmonary","50206"
"Pulmonary","50207"
"Pulmonary","50208"
"Pulmonary","50209"
"Pulmonary","5021"
"Pulmonary","50210"
"Pulmonary","50211"
"Pulmonary","50212"
"Pulmonary","50213"
"Pulmonary","50214"
"Pulmonary","50215"
"Pulmonary","50216"
"Pulmonary","50217"
"Pulmonary","50218"
"Pulmonary","50219"
"Pulmonary","5022"
"Pulmonary","50220"
"Pulmonary","50221"
"Pulmonary","50222"
"Pulmonary","50223"
"Pulmonary","50224"
"Pulmonary","50225"
"Pulmonary","50226"
"Pulmonary","50227"
"Pulmonary","50228"
"Pulmonary","50229"
"Pulmonary","5023"
"Pulmonary","50230"
"Pulmonary","50231"
"Pulmonary","50232"
"Pulmonary","50233"
"Pulmonary","50234"
"Pulmonary","50235"
"Pulmonary","50236"
"Pulmonary","50237"
"Pulmonary","50238"
"Pulmonary","50239"
"Pulmonary","5024"
"Pulmonary","50240"
"Pulmonary","50241"
"Pulmonary","50242"
"Pulmonary","50243"
"Pulmonary","50244"
"Pulmonary","50245"
"Pulmonary","50246"
"Pulmonary","50247"
"Pulmonary","50248"
"Pulmonary","50249"
"Pulmonary","5025"
"Pulmonary","50250"
"Pulmonary","50251"
"Pulmonary","50252"
"Pulmonary","50253"
"Pulmonary","50254"
"Pulmonary","50255"
"Pulmonary","50256"
"Pulmonary","50257"
"Pulmonary","50258"
"Pulmonary","50259"
"Pulmonary","5026"
"Pulmonary","50260"
"Pulmonary","50261"
"Pulmonary","50262"
"Pulmonary","50263"
"Pulmonary","50264"
"Pulmonary","50265"
"Pulmonary","50266"
"Pulmonary","50267"
"Pulmonary","50268"
"Pulmonary","50269"
"Pulmonary","5027"
"Pulmonary","50270"
"Pulmonary","50271"
"Pulmonary","50272"
"Pulmonary","50273"
"Pulmonary","50274"
"Pulmonary","50275"
"Pulmonary","50276"
"Pulmonary","50277"
"Pulmonary","50278"
"Pulmonary","50279"
"Pulmonary","5028"
"Pulmonary","50280"
"Pulmonary","50281"
"Pulmonary","50282"
"Pulmonary","50283"
"Pulmonary","50284"
"Pulmonary","50285"
"Pulmonary","50286"
"Pulmonary","50287"
"Pulmonary","50288"
"Pulmonary","50289"
"Pulmonary","5029"
"Pulmonary","50290"
"Pulmonary","50291"
"Pulmonary","50292"
"Pulmonary","50293"
"Pulmonary","50294"
"Pulmonary","50295"
"Pulmonary","50296"
"Pulmonary","50297"
"Pulmonary","50298"
"Pulmonary","50299"
"Pulmonary","503"
"Pulmonary","5030"
"Pulmonary","50300"
"Pulmonary","50301"
"Pulmonary","50302"
"Pulmonary","50303"
"Pulmonary","50304"
"Pulmonary","50305"
"Pulmonary","50306"
"Pulmonary","50307"
"Pulmonary","50308"
"Pulmonary","50309"
"Pulmonary","5031"
"Pulmonary","50310"
"Pulmonary","50311"
"Pulmonary","50312"
"Pulmonary","50313"
"Pulmonary","50314"
"Pulmonary","50315"
"Pulmonary","50316"
"Pulmonary","50317"
"Pulmonary","50318"
"Pulmonary","50319"
"Pulmonary","5032"
"Pulmonary","50320"
"Pulmonary","50321"
"Pulmonary","50322"
"Pulmonary","50323"
"Pulmonary","50324"
"Pulmonary","50325"
"Pulmonary","50326"
"Pulmonary","50327"
"Pulmonary","50328"
"Pulmonary","50329"
"Pulmonary","5033"
"Pulmonary","50330"
"Pulmonary","50331"
"Pulmonary","50332"
"Pulmonary","50333"
"Pulmonary","50334"
"Pulmonary","50335"
"Pulmonary","50336"
"Pulmonary","50337"
"Pulmonary","50338"
"Pulmonary","50339"
"Pulmonary","5034"
"Pulmonary","50340"
"Pulmonary","50341"
"Pulmonary","50342"
"Pulmonary","50343"
"Pulmonary","50344"
"Pulmonary","50345"
"Pulmonary","50346"
"Pulmonary","50347"
"Pulmonary","50348"
"Pulmonary","50349"
"Pulmonary","5035"
"Pulmonary","50350"
"Pulmonary","50351"
"Pulmonary","50352"
"Pulmonary","50353"
"Pulmonary","50354"
"Pulmonary","50355"
"Pulmonary","50356"
"Pulmonary","50357"
"Pulmonary","50358"
"Pulmonary","50359"
"Pulmonary","5036"
"Pulmonary","50360"
"Pulmonary","50361"
"Pulmonary","50362"
"Pulmonary","50363"
"Pulmonary","50364"
"Pulmonary","50365"
"Pulmonary","50366"
"Pulmonary","50367"
"Pulmonary","50368"
"Pulmonary","50369"
"Pulmonary","5037"
"Pulmonary","50370"
"Pulmonary","50371"
"Pulmonary","50372"
"Pulmonary","50373"
"Pulmonary","50374"
"Pulmonary","50375"
"Pulmonary","50376"
"Pulmonary","50377"
"Pulmonary","50378"
"Pulmonary","50379"
"Pulmonary","5038"
"Pulmonary","50380"
"Pulmonary","50381"
"Pulmonary","50382"
"Pulmonary","50383"
"Pulmonary","50384"
"Pulmonary","50385"
"Pulmonary","50386"
"Pulmonary","50387"
"Pulmonary","50388"
"Pulmonary","50389"
"Pulmonary","5039"
"Pulmonary","50390"
"Pulmonary","50391"
"Pulmonary","50392"
"Pulmonary","50393"
"Pulmonary","50394"
"Pulmonary","50395"
"Pulmonary","50396"
"Pulmonary","50397"
"Pulmonary","50398"
"Pulmonary","50399"
"Pulmonary","504"
"Pulmonary","5040"
"Pulmonary","50400"
"Pulmonary","50401"
"Pulmonary","50402"
"Pulmonary","50403"
"Pulmonary","50404"
"Pulmonary","50405"
"Pulmonary","50406"
"Pulmonary","50407"
"Pulmonary","50408"
"Pulmonary","50409"
"Pulmonary","5041"
"Pulmonary","50410"
"Pulmonary","50411"
"Pulmonary","50412"
"Pulmonary","50413"
"Pulmonary","50414"
"Pulmonary","50415"
"Pulmonary","50416"
"Pulmonary","50417"
"Pulmonary","50418"
"Pulmonary","50419"
"Pulmonary","5042"
"Pulmonary","50420"
"Pulmonary","50421"
"Pulmonary","50422"
"Pulmonary","50423"
"Pulmonary","50424"
"Pulmonary","50425"
"Pulmonary","50426"
"Pulmonary","50427"
"Pulmonary","50428"
"Pulmonary","50429"
"Pulmonary","5043"
"Pulmonary","50430"
"Pulmonary","50431"
"Pulmonary","50432"
"Pulmonary","50433"
"Pulmonary","50434"
"Pulmonary","50435"
"Pulmonary","50436"
"Pulmonary","50437"
"Pulmonary","50438"
"Pulmonary","50439"
"Pulmonary","5044"
"Pulmonary","50440"
"Pulmonary","50441"
"Pulmonary","50442"
"Pulmonary","50443"
"Pulmonary","50444"
"Pulmonary","50445"
"Pulmonary","50446"
"Pulmonary","50447"
"Pulmonary","50448"
"Pulmonary","50449"
"Pulmonary","5045"
"Pulmonary","50450"
"Pulmonary","50451"
"Pulmonary","50452"
"Pulmonary","50453"
"Pulmonary","50454"
"Pulmonary","50455"
"Pulmonary","50456"
"Pulmonary","50457"
"Pulmonary","50458"
"Pulmonary","50459"
"Pulmonary","5046"
"Pulmonary","50460"
"Pulmonary","50461"
"Pulmonary","50462"
"Pulmonary","50463"
"Pulmonary","50464"
"Pulmonary","50465"
"Pulmonary","50466"
"Pulmonary","50467"
"Pulmonary","50468"
"Pulmonary","50469"
"Pulmonary","5047"
"Pulmonary","50470"
"Pulmonary","50471"
"Pulmonary","50472"
"Pulmonary","50473"
"Pulmonary","50474"
"Pulmonary","50475"
"Pulmonary","50476"
"Pulmonary","50477"
"Pulmonary","50478"
"Pulmonary","50479"
"Pulmonary","5048"
"Pulmonary","50480"
"Pulmonary","50481"
"Pulmonary","50482"
"Pulmonary","50483"
"Pulmonary","50484"
"Pulmonary","50485"
"Pulmonary","50486"
"Pulmonary","50487"
"Pulmonary","50488"
"Pulmonary","50489"
"Pulmonary","5049"
"Pulmonary","50490"
"Pulmonary","50491"
"Pulmonary","50492"
"Pulmonary","50493"
"Pulmonary","50494"
"Pulmonary","50495"
"Pulmonary","50496"
"Pulmonary","50497"
"Pulmonary","50498"
"Pulmonary","50499"
"Pulmonary","505"
"Pulmonary","5050"
"Pulmonary","50500"
"Pulmonary","50501"
"Pulmonary","50502"
"Pulmonary","50503"
"Pulmonary","50504"
"Pulmonary","50505"
"Pulmonary","50506"
"Pulmonary","50507"
"Pulmonary","50508"
"Pulmonary","50509"
"Pulmonary","5051"
"Pulmonary","50510"
"Pulmonary","50511"
"Pulmonary","50512"
"Pulmonary","50513"
"Pulmonary","50514"
"Pulmonary","50515"
"Pulmonary","50516"
"Pulmonary","50517"
"Pulmonary","50518"
"Pulmonary","50519"
"Pulmonary","5052"
"Pulmonary","50520"
"Pulmonary","50521"
"Pulmonary","50522"
"Pulmonary","50523"
"Pulmonary","50524"
"Pulmonary","50525"
"Pulmonary","50526"
"Pulmonary","50527"
"Pulmonary","50528"
"Pulmonary","50529"
"Pulmonary","5053"
"Pulmonary","50530"
"Pulmonary","50531"
"Pulmonary","50532"
"Pulmonary","50533"
"Pulmonary","50534"
"Pulmonary","50535"
"Pulmonary","50536"
"Pulmonary","50537"
"Pulmonary","50538"
"Pulmonary","50539"
"Pulmonary","5054"
"Pulmonary","50540"
"Pulmonary","50541"
"Pulmonary","50542"
"Pulmonary","50543"
"Pulmonary","50544"
"Pulmonary","50545"
"Pulmonary","50546"
"Pulmonary","50547"
"Pulmonary","50548"
"Pulmonary","50549"
"Pulmonary","5055"
"Pulmonary","50550"
"Pulmonary","50551"
"Pulmonary","50552"
"Pulmonary","50553"
"Pulmonary","50554"
"Pulmonary","50555"
"Pulmonary","50556"
"Pulmonary","50557"
"Pulmonary","50558"
"Pulmonary","50559"
"Pulmonary","5056"
"Pulmonary","50560"
"Pulmonary","50561"
"Pulmonary","50562"
"Pulmonary","50563"
"Pulmonary","50564"
"Pulmonary","50565"
"Pulmonary","50566"
"Pulmonary","50567"
"Pulmonary","50568"
"Pulmonary","50569"
"Pulmonary","5057"
"Pulmonary","50570"
"Pulmonary","50571"
"Pulmonary","50572"
"Pulmonary","50573"
"Pulmonary","50574"
"Pulmonary","50575"
"Pulmonary","50576"
"Pulmonary","50577"
"Pulmonary","50578"
"Pulmonary","50579"
"Pulmonary","5058"
"Pulmonary","50580"
"Pulmonary","50581"
"Pulmonary","50582"
"Pulmonary","50583"
"Pulmonary","50584"
"Pulmonary","50585"
"Pulmonary","50586"
"Pulmonary","50587"
"Pulmonary","50588"
"Pulmonary","50589"
"Pulmonary","5059"
"Pulmonary","50590"
"Pulmonary","50591"
"Pulmonary","50592"
"Pulmonary","50593"
"Pulmonary","50594"
"Pulmonary","50595"
"Pulmonary","50596"
"Pulmonary","50597"
"Pulmonary","50598"
"Pulmonary","50599"
"Pulmonary","5064"
"Pulmonary","50640"
"Pulmonary","50641"
"Pulmonary","50642"
"Pulmonary","50643"
"Pulmonary","50644"
"Pulmonary","50645"
"Pulmonary","50646"
"Pulmonary","50647"
"Pulmonary","50648"
"Pulmonary","50649"
"Pulmonary","5081"
"Pulmonary","50810"
"Pulmonary","50811"
"Pulmonary","50812"
"Pulmonary","50813"
"Pulmonary","50814"
"Pulmonary","50815"
"Pulmonary","50816"
"Pulmonary","50817"
"Pulmonary","50818"
"Pulmonary","50819"
"Pulmonary","5088"
"Pulmonary","50880"
"Pulmonary","50881"
"Pulmonary","50882"
"Pulmonary","50883"
"Pulmonary","50884"
"Pulmonary","50885"
"Pulmonary","50886"
"Pulmonary","50887"
"Pulmonary","50888"
"Pulmonary","50889"
"Rheumatic","4465"
"Rheumatic","44650"
"Rheumatic","44651"
"Rheumatic","44652"
"Rheumatic","44653"
"Rheumatic","44654"
"Rheumatic","44655"
"Rheumatic","44656"
"Rheumatic","44657"
"Rheumatic","44658"
"Rheumatic","44659"
"Rheumatic","7100"
"Rheumatic","71000"
"Rheumatic","71001"
"Rheumatic","71002"
"Rheumatic","71003"
"Rheumatic","71004"
"Rheumatic","71005"
"Rheumatic","71006"
"Rheumatic","71007"
"Rheumatic","71008"
"Rheumatic","71009"
"Rheumatic","7101"
"Rheumatic","71010"
"Rheumatic","71011"
"Rheumatic","71012"
"Rheumatic","71013"
"Rheumatic","71014"
"Rheumatic","71015"
"Rheumatic","71016"
"Rheumatic","71017"
"Rheumatic","71018"
"Rheumatic","71019"
"Rheumatic","7102"
"Rheumatic","71020"
"Rheumatic","71021"
"Rheumatic","71022"
"Rheumatic","71023"
"Rheumatic","71024"
"Rheumatic","71025"
"Rheumatic","71026"
"Rheumatic","71027"
"Rheumatic","71028"
"Rheumatic","71029"
"Rheumatic","7103"
"Rheumatic","71030"
"Rheumatic","71031"
"Rheumatic","71032"
"Rheumatic","71033"
"Rheumatic","71034"
"Rheumatic","71035"
"Rheumatic","71036"
"Rheumatic","71037"
"Rheumatic","71038"
"Rheumatic","71039"
"Rheumatic","7104"
"Rheumatic","71040"
"Rheumatic","71041"
"Rheumatic","71042"
"Rheumatic","71043"
"Rheumatic","71044"
"Rheumatic","71045"
"Rheumatic","71046"
"Rheumatic","71047"
"Rheumatic","71048"
"Rheumatic","71049"
"Rheumatic","7140"
"Rheumatic","71400"
"Rheumatic","71401"
"Rheumatic","71402"
"Rheumatic","71403"
"Rheumatic","71404"
"Rheumatic","71405"
"Rheumatic","71406"
"Rheumatic","71407"
"Rheumatic","71408"
"Rheumatic","71409"
"Rheumatic","7141"
"Rheumatic","71410"
"Rheumatic","71411"
"Rheumatic","71412"
"Rheumatic","71413"
"Rheumatic","71414"
"Rheumatic","71415"
"Rheumatic","71416"
"Rheumatic","71417"
"Rheumatic","71418"
"Rheumatic","71419"
"Rheumatic","7142"
"Rheumatic","71420"
"Rheumatic","71421"
"Rheumatic","71422"
"Rheumatic","71423"
"Rheumatic","71424"
"Rheumatic","71425"
"Rheumatic","71426"
"Rheumatic","71427"
"Rheumatic","71428"
"Rheumatic","71429"
"Rheumatic","7148"
"Rheumatic","71480"
"Rheumatic","71481"
"Rheumatic","71482"
"Rheumatic","71483"
"Rheumatic","71484"
"Rheumatic","71485"
"Rheumatic","71486"
"Rheumatic","71487"
"Rheumatic","71488"
"Rheumatic","71489"
"Rheumatic","725"
"Rheumatic","7250"
"Rheumatic","72500"
"Rheumatic","72501"
"Rheumatic","72502"
"Rheumatic","72503"
"Rheumatic","72504"
"Rheumatic","72505"
"Rheumatic","72506"
"Rheumatic","72507"
"Rheumatic","72508"
"Rheumatic","72509"
"Rheumatic","7251"
"Rheumatic","72510"
"Rheumatic","72511"
"Rheumatic","72512"
"Rheumatic","72513"
"Rheumatic","72514"
"Rheumatic","72515"
"Rheumatic","72516"
"Rheumatic","72517"
"Rheumatic","72518"
"Rheumatic","72519"
"Rheumatic","7252"
"Rheumatic","72520"
"Rheumatic","72521"
"Rheumatic","72522"
"Rheumatic","72523"
"Rheumatic","72524"
"Rheumatic","72525"
"Rheumatic","72526"
"Rheumatic","72527"
"Rheumatic","72528"
"Rheumatic","72529"
"Rheumatic","7253"
"Rheumatic","72530"
"Rheumatic","72531"
"Rheumatic","72532"
"Rheumatic","72533"
"Rheumatic","72534"
"Rheumatic","72535"
"Rheumatic","72536"
"Rheumatic","72537"
"Rheumatic","72538"
"Rheumatic","72539"
"Rheumatic","7254"
"Rheumatic","72540"
"Rheumatic","72541"
"Rheumatic","72542"
"Rheumatic","72543"
"Rheumatic","72544"
"Rheumatic","72545"
"Rheumatic","72546"
"Rheumatic","72547"
"Rheumatic","72548"
"Rheumatic","72549"
"Rheumatic","7255"
"Rheumatic","72550"
"Rheumatic","72551"
"Rheumatic","72552"
"Rheumatic","72553"
"Rheumatic","72554"
"Rheumatic","72555"
"Rheumatic","72556"
"Rheumatic","72557"
"Rheumatic","72558"
"Rheumatic","72559"
"Rheumatic","7256"
"Rheumatic","72560"
"Rheumatic","72561"
"Rheumatic","72562"
"Rheumatic","72563"
"Rheumatic","72564"
"Rheumatic","72565"
"Rheumatic","72566"
"Rheumatic","72567"
"Rheumatic","72568"
"Rheumatic","72569"
"Rheumatic","7257"
"Rheumatic","72570"
"Rheumatic","72571"
"Rheumatic","72572"
"Rheumatic","72573"
"Rheumatic","72574"
"Rheumatic","72575"
"Rheumatic","72576"
"Rheumatic","72577"
"Rheumatic","72578"
"Rheumatic","72579"
"Rheumatic","7258"
"Rheumatic","72580"
"Rheumatic","72581"
"Rheumatic","72582"
"Rheumatic","72583"
"Rheumatic","72584"
"Rheumatic","72585"
"Rheumatic","72586"
"Rheumatic","72587"
"Rheumatic","72588"
"Rheumatic","72589"
"Rheumatic","7259"
"Rheumatic","72590"
"Rheumatic","72591"
"Rheumatic","72592"
"Rheumatic","72593"
"Rheumatic","72594"
"Rheumatic","72595"
"Rheumatic","72596"
"Rheumatic","72597"
"Rheumatic","72598"
"Rheumatic","72599"
"PUD","531"
"PUD","5310"
"PUD","53100"
"PUD","53101"
"PUD","53102"
"PUD","53103"
"PUD","53104"
"PUD","53105"
"PUD","53106"
"PUD","53107"
"PUD","53108"
"PUD","53109"
"PUD","5311"
"PUD","53110"
"PUD","53111"
"PUD","53112"
"PUD","53113"
"PUD","53114"
"PUD","53115"
"PUD","53116"
"PUD","53117"
"PUD","53118"
"PUD","53119"
"PUD","5312"
"PUD","53120"
"PUD","53121"
"PUD","53122"
"PUD","53123"
"PUD","53124"
"PUD","53125"
"PUD","53126"
"PUD","53127"
"PUD","53128"
"PUD","53129"
"PUD","5313"
"PUD","53130"
"PUD","53131"
"PUD","53132"
"PUD","53133"
"PUD","53134"
"PUD","53135"
"PUD","53136"
"PUD","53137"
"PUD","53138"
"PUD","53139"
"PUD","5314"
"PUD","53140"
"PUD","53141"
"PUD","53142"
"PUD","53143"
"PUD","53144"
"PUD","53145"
"PUD","53146"
"PUD","53147"
"PUD","53148"
"PUD","53149"
"PUD","5315"
"PUD","53150"
"PUD","53151"
"PUD","53152"
"PUD","53153"
"PUD","53154"
"PUD","53155"
"PUD","53156"
"PUD","53157"
"PUD","53158"
"PUD","53159"
"PUD","5316"
"PUD","53160"
"PUD","53161"
"PUD","53162"
"PUD","53163"
"PUD","53164"
"PUD","53165"
"PUD","53166"
"PUD","53167"
"PUD","53168"
"PUD","53169"
"PUD","5317"
"PUD","53170"
"PUD","53171"
"PUD","53172"
"PUD","53173"
"PUD","53174"
"PUD","53175"
"PUD","53176"
"PUD","53177"
"PUD","53178"
"PUD","53179"
"PUD","5318"
"PUD","53180"
"PUD","53181"
"PUD","53182"
"PUD","53183"
"PUD","53184"
"PUD","53185"
"PUD","53186"
"PUD","53187"
"PUD","53188"
"PUD","53189"
"PUD","5319"
"PUD","53190"
"PUD","53191"
"PUD","53192"
"PUD","53193"
"PUD","53194"
"PUD","53195"
"PUD","53196"
"PUD","53197"
"PUD","53198"
"PUD","53199"
"PUD","532"
"PUD","5320"
"PUD","53200"
"PUD","53201"
"PUD","53202"
"PUD","53203"
"PUD","53204"
"PUD","53205"
"PUD","53206"
"PUD","53207"
"PUD","53208"
"PUD","53209"
"PUD","5321"
"PUD","53210"
"PUD","53211"
"PUD","53212"
"PUD","53213"
"PUD","53214"
"PUD","53215"
"PUD","53216"
"PUD","53217"
"PUD","53218"
"PUD","53219"
"PUD","5322"
"PUD","53220"
"PUD","53221"
"PUD","53222"
"PUD","53223"
"PUD","53224"
"PUD","53225"
"PUD","53226"
"PUD","53227"
"PUD","53228"
"PUD","53229"
"PUD","5323"
"PUD","53230"
"PUD","53231"
"PUD","53232"
"PUD","53233"
"PUD","53234"
"PUD","53235"
"PUD","53236"
"PUD","53237"
"PUD","53238"
"PUD","53239"
"PUD","5324"
"PUD","53240"
"PUD","53241"
"PUD","53242"
"PUD","53243"
"PUD","53244"
"PUD","53245"
"PUD","53246"
"PUD","53247"
"PUD","53248"
"PUD","53249"
"PUD","5325"
"PUD","53250"
"PUD","53251"
"PUD","53252"
"PUD","53253"
"PUD","53254"
"PUD","53255"
"PUD","53256"
"PUD","53257"
"PUD","53258"
"PUD","53259"
"PUD","5326"
"PUD","53260"
"PUD","53261"
"PUD","53262"
"PUD","53263"
"PUD","53264"
"PUD","53265"
"PUD","53266"
"PUD","53267"
"PUD","53268"
"PUD","53269"
"PUD","5327"
"PUD","53270"
"PUD","53271"
"PUD","53272"
"PUD","53273"
"PUD","53274"
"PUD","53275"
"PUD","53276"
"PUD","53277"
"PUD","53278"
"PUD","53279"
"PUD","5328"
"PUD","53280"
"PUD","53281"
"PUD","53282"
"PUD","53283"
"PUD","53284"
"PUD","53285"
"PUD","53286"
"PUD","53287"
"PUD","53288"
"PUD","53289"
"PUD","5329"
"PUD","53290"
"PUD","53291"
"PUD","53292"
"PUD","53293"
"PUD","53294"
"PUD","53295"
"PUD","53296"
"PUD","53297"
"PUD","53298"
"PUD","53299"
"PUD","533"
"PUD","5330"
"PUD","53300"
"PUD","53301"
"PUD","53302"
"PUD","53303"
"PUD","53304"
"PUD","53305"
"PUD","53306"
"PUD","53307"
"PUD","53308"
"PUD","53309"
"PUD","5331"
"PUD","53310"
"PUD","53311"
"PUD","53312"
"PUD","53313"
"PUD","53314"
"PUD","53315"
"PUD","53316"
"PUD","53317"
"PUD","53318"
"PUD","53319"
"PUD","5332"
"PUD","53320"
"PUD","53321"
"PUD","53322"
"PUD","53323"
"PUD","53324"
"PUD","53325"
"PUD","53326"
"PUD","53327"
"PUD","53328"
"PUD","53329"
"PUD","5333"
"PUD","53330"
"PUD","53331"
"PUD","53332"
"PUD","53333"
"PUD","53334"
"PUD","53335"
"PUD","53336"
"PUD","53337"
"PUD","53338"
"PUD","53339"
"PUD","5334"
"PUD","53340"
"PUD","53341"
"PUD","53342"
"PUD","53343"
"PUD","53344"
"PUD","53345"
"PUD","53346"
"PUD","53347"
"PUD","53348"
"PUD","53349"
"PUD","5335"
"PUD","53350"
"PUD","53351"
"PUD","53352"
"PUD","53353"
"PUD","53354"
"PUD","53355"
"PUD","53356"
"PUD","53357"
"PUD","53358"
"PUD","53359"
"PUD","5336"
"PUD","53360"
"PUD","53361"
"PUD","53362"
"PUD","53363"
"PUD","53364"
"PUD","53365"
"PUD","53366"
"PUD","53367"
"PUD","53368"
"PUD","53369"
"PUD","5337"
"PUD","53370"
"PUD","53371"
"PUD","53372"
"PUD","53373"
"PUD","53374"
"PUD","53375"
"PUD","53376"
"PUD","53377"
"PUD","53378"
"PUD","53379"
"PUD","5338"
"PUD","53380"
"PUD","53381"
"PUD","53382"
"PUD","53383"
"PUD","53384"
"PUD","53385"
"PUD","53386"
"PUD","53387"
"PUD","53388"
"PUD","53389"
"PUD","5339"
"PUD","53390"
"PUD","53391"
"PUD","53392"
"PUD","53393"
"PUD","53394"
"PUD","53395"
"PUD","53396"
"PUD","53397"
"PUD","53398"
"PUD","53399"
"PUD","534"
"PUD","5340"
"PUD","53400"
"PUD","53401"
"PUD","53402"
"PUD","53403"
"PUD","53404"
"PUD","53405"
"PUD","53406"
"PUD","53407"
"PUD","53408"
"PUD","53409"
"PUD","5341"
"PUD","53410"
"PUD","53411"
"PUD","53412"
"PUD","53413"
"PUD","53414"
"PUD","53415"
"PUD","53416"
"PUD","53417"
"PUD","53418"
"PUD","53419"
"PUD","5342"
"PUD","53420"
"PUD","53421"
"PUD","53422"
"PUD","53423"
"PUD","53424"
"PUD","53425"
"PUD","53426"
"PUD","53427"
"PUD","53428"
"PUD","53429"
"PUD","5343"
"PUD","53430"
"PUD","53431"
"PUD","53432"
"PUD","53433"
"PUD","53434"
"PUD","53435"
"PUD","53436"
"PUD","53437"
"PUD","53438"
"PUD","53439"
"PUD","5344"
"PUD","53440"
"PUD","53441"
"PUD","53442"
"PUD","53443"
"PUD","53444"
"PUD","53445"
"PUD","53446"
"PUD","53447"
"PUD","53448"
"PUD","53449"
"PUD","5345"
"PUD","53450"
"PUD","53451"
"PUD","53452"
"PUD","53453"
"PUD","53454"
"PUD","53455"
"PUD","53456"
"PUD","53457"
"PUD","53458"
"PUD","53459"
"PUD","5346"
"PUD","53460"
"PUD","53461"
"PUD","53462"
"PUD","53463"
"PUD","53464"
"PUD","53465"
"PUD","53466"
"PUD","53467"
"PUD","53468"
"PUD","53469"
"PUD","5347"
"PUD","53470"
"PUD","53471"
"PUD","53472"
"PUD","53473"
"PUD","53474"
"PUD","53475"
"PUD","53476"
"PUD","53477"
"PUD","53478"
"PUD","53479"
"PUD","5348"
"PUD","53480"
"PUD","53481"
"PUD","53482"
"PUD","53483"
"PUD","53484"
"PUD","53485"
"PUD","53486"
"PUD","53487"
"PUD","53488"
"PUD","53489"
"PUD","5349"
"PUD","53490"
"PUD","53491"
"PUD","53492"
"PUD","53493"
"PUD","53494"
"PUD","53495"
"PUD","53496"
"PUD","53497"
"PUD","53498"
"PUD","53499"
"LiverMild","07022"
"LiverMild","07023"
"LiverMild","07032"
"LiverMild","07033"
"LiverMild","07044"
"LiverMild","07054"
"LiverMild","0706"
"LiverMild","07060"
"LiverMild","07061"
"LiverMild","07062"
"LiverMild","07063"
"LiverMild","07064"
"LiverMild","07065"
"LiverMild","07066"
"LiverMild","07067"
"LiverMild","07068"
"LiverMild","07069"
"LiverMild","0709"
"LiverMild","07090"
"LiverMild","07091"
"LiverMild","07092"
"LiverMild","07093"
"LiverMild","07094"
"LiverMild","07095"
"LiverMild","07096"
"LiverMild","07097"
"LiverMild","07098"
"LiverMild","07099"
"LiverMild","570"
"LiverMild","5700"
"LiverMild","57000"
"LiverMild","57001"
"LiverMild","57002"
"LiverMild","57003"
"LiverMild","57004"
"LiverMild","57005"
"LiverMild","57006"
"LiverMild","57007"
"LiverMild","57008"
"LiverMild","57009"
"LiverMild","5701"
"LiverMild","57010"
"LiverMild","57011"
"LiverMild","57012"
"LiverMild","57013"
"LiverMild","57014"
"LiverMild","57015"
"LiverMild","57016"
"LiverMild","57017"
"LiverMild","57018"
"LiverMild","57019"
"LiverMild","5702"
"LiverMild","57020"
"LiverMild","57021"
"LiverMild","57022"
"LiverMild","57023"
"LiverMild","57024"
"LiverMild","57025"
"LiverMild","57026"
"LiverMild","57027"
"LiverMild","57028"
"LiverMild","57029"
"LiverMild","5703"
"LiverMild","57030"
"LiverMild","57031"
"LiverMild","57032"
"LiverMild","57033"
"LiverMild","57034"
"LiverMild","57035"
"LiverMild","57036"
"LiverMild","57037"
"LiverMild","57038"
"LiverMild","57039"
"LiverMild","5704"
"LiverMild","57040"
"LiverMild","57041"
"LiverMild","57042"
"LiverMild","57043"
"LiverMild","57044"
"LiverMild","57045"
"LiverMild","57046"
"LiverMild","57047"
"LiverMild","57048"
"LiverMild","57049"
"LiverMild","5705"
"LiverMild","57050"
"LiverMild","57051"
"LiverMild","57052"
"LiverMild","57053"
"LiverMild","57054"
"LiverMild","57055"
"LiverMild","57056"
"LiverMild","57057"
"LiverMild","57058"
"LiverMild","57059"
"LiverMild","5706"
"LiverMild","57060"
"LiverMild","57061"
"LiverMild","57062"
"LiverMild","57063"
"LiverMild","57064"
